,Unnamed: 0.1,Unnamed: 0,Show,EpId,Path,ClipId,PonavljanjeGlasova,PonavljanjeSlogova,PonavljanjeJednosloznihRijeci,ProduzavanjeGlasova,Blokada,PrekinutaRijec,Cluster,Schwa,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
526,526,568,HeStutters,3,clips/HeStutters/3/HeStutters_3_39.wav,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42770560,42818560,0,3,0,0,0,0,1,0,3,0,0,0
527,527,3685,HVSA,0,clips/HVSA/0/HVSA_0_1.wav,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,626240,674240,0,0,0,1,0,0,0,3,2,2,0,0
528,528,3687,HVSA,0,clips/HVSA/0/HVSA_0_3.wav,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733600,781600,0,0,0,1,1,0,0,2,2,0,0,0
529,529,3688,HVSA,0,clips/HVSA/0/HVSA_0_4.wav,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,758560,806560,0,0,1,1,1,0,0,2,1,0,0,0
530,530,3689,HVSA,0,clips/HVSA/0/HVSA_0_5.wav,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875680,923680,0,1,0,1,0,0,2,0,2,1,0,0
531,531,3690,HVSA,0,clips/HVSA/0/HVSA_0_6.wav,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905760,953760,0,1,1,1,2,0,0,2,1,1,0,0
532,532,3691,HVSA,0,clips/HVSA/0/HVSA_0_7.wav,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,931520,979520,0,0,1,2,1,0,0,3,0,0,0,0
533,533,3692,HVSA,0,clips/HVSA/0/HVSA_0_8.wav,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1011520,1059520,0,0,1,0,1,0,0,3,1,1,0,0
534,534,3693,HVSA,0,clips/HVSA/0/HVSA_0_9.wav,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1036640,1084640,0,0,1,0,1,0,0,3,1,1,0,0
535,535,3694,HVSA,0,clips/HVSA/0/HVSA_0_10.wav,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071680,1119680,0,0,2,1,1,0,1,0,1,0,0,0
536,536,3695,HVSA,0,clips/HVSA/0/HVSA_0_11.wav,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1101440,1149440,0,0,0,2,0,0,0,0,2,0,0,0
537,537,3696,HVSA,0,clips/HVSA/0/HVSA_0_12.wav,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1136160,1184160,0,0,1,1,0,0,0,3,1,1,0,0
538,538,3697,HVSA,0,clips/HVSA/0/HVSA_0_13.wav,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24960,72960,0,0,0,0,0,0,0,2,3,0,0,0
539,539,3698,HVSA,0,clips/HVSA/0/HVSA_0_14.wav,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1180800,1228800,0,0,0,1,0,2,0,1,0,1,0,0
540,540,3701,HVSA,0,clips/HVSA/0/HVSA_0_17.wav,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1325760,1373760,0,0,1,1,0,0,0,3,1,0,0,0
541,541,3702,HVSA,0,clips/HVSA/0/HVSA_0_18.wav,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1432640,1480640,0,0,0,1,0,0,1,0,2,0,0,0
542,542,3703,HVSA,0,clips/HVSA/0/HVSA_0_19.wav,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1456960,1504960,0,0,0,1,1,0,0,0,1,0,0,0
543,543,3704,HVSA,0,clips/HVSA/0/HVSA_0_20.wav,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1503520,1551520,0,0,0,1,0,0,0,3,2,3,0,0
544,544,3705,HVSA,0,clips/HVSA/0/HVSA_0_21.wav,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526720,1574720,0,0,0,0,0,0,0,3,3,1,0,0
545,545,3706,HVSA,0,clips/HVSA/0/HVSA_0_22.wav,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1592960,1640960,0,0,0,1,0,0,0,0,2,0,0,0
546,546,3707,HVSA,0,clips/HVSA/0/HVSA_0_23.wav,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1623680,1671680,0,0,0,1,2,0,0,0,0,0,0,0
547,547,3708,HVSA,0,clips/HVSA/0/HVSA_0_24.wav,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676320,1724320,0,0,0,2,0,0,1,0,1,0,0,0
548,548,3709,HVSA,0,clips/HVSA/0/HVSA_0_25.wav,25,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1708000,1756000,0,0,2,0,1,0,0,0,0,0,0,0
549,549,3710,HVSA,0,clips/HVSA/0/HVSA_0_26.wav,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748160,1796160,0,0,1,0,1,0,0,0,1,1,0,0
550,550,3711,HVSA,0,clips/HVSA/0/HVSA_0_27.wav,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776000,1824000,0,0,1,1,0,0,0,0,1,1,0,0
551,551,3712,HVSA,0,clips/HVSA/0/HVSA_0_28.wav,28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,127680,175680,0,0,0,1,1,0,0,0,2,0,0,0
552,552,3713,HVSA,0,clips/HVSA/0/HVSA_0_29.wav,29,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,154240,202240,0,1,1,1,1,0,1,0,1,0,0,0
553,553,3714,HVSA,0,clips/HVSA/0/HVSA_0_30.wav,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1912640,1960640,0,0,0,0,0,1,0,0,2,0,0,0
554,554,3715,HVSA,0,clips/HVSA/0/HVSA_0_31.wav,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940960,1988960,0,1,0,1,0,0,1,1,2,0,0,0
555,555,3716,HVSA,0,clips/HVSA/0/HVSA_0_32.wav,32,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1997600,2045600,0,0,1,1,2,0,0,1,0,0,0,0
556,556,3717,HVSA,0,clips/HVSA/0/HVSA_0_33.wav,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048640,2096640,0,0,0,1,0,0,0,0,3,0,0,0
557,557,3718,HVSA,0,clips/HVSA/0/HVSA_0_34.wav,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2081120,2129120,0,0,2,0,0,0,0,2,1,0,0,0
558,558,3719,HVSA,0,clips/HVSA/0/HVSA_0_35.wav,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2118400,2166400,0,1,0,0,1,0,0,1,2,0,0,0
559,559,3720,HVSA,0,clips/HVSA/0/HVSA_0_36.wav,36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2154880,2202880,0,0,2,1,0,0,0,1,1,2,0,0
560,560,3721,HVSA,0,clips/HVSA/0/HVSA_0_37.wav,37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2180160,2228160,0,0,2,1,0,0,0,1,0,1,0,0
561,561,3722,HVSA,0,clips/HVSA/0/HVSA_0_38.wav,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2218560,2266560,0,0,0,2,1,0,0,1,0,0,0,0
562,562,3723,HVSA,0,clips/HVSA/0/HVSA_0_39.wav,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243520,2291520,0,0,2,3,0,0,1,0,0,2,0,0
563,563,3724,HVSA,0,clips/HVSA/0/HVSA_0_40.wav,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2265920,2313920,0,0,1,0,0,0,0,1,2,1,0,0
564,564,3725,HVSA,0,clips/HVSA/0/HVSA_0_41.wav,41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2318720,2366720,0,0,2,0,1,0,0,0,0,0,0,0
565,565,3726,HVSA,0,clips/HVSA/0/HVSA_0_42.wav,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2358720,2406720,0,0,0,1,0,1,1,1,1,0,0,1
566,566,3727,HVSA,0,clips/HVSA/0/HVSA_0_43.wav,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188320,236320,0,1,0,1,0,0,1,0,2,0,0,0
567,567,3728,HVSA,0,clips/HVSA/0/HVSA_0_44.wav,44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2395840,2443840,0,0,0,1,0,0,0,0,2,1,0,0
568,568,3729,HVSA,0,clips/HVSA/0/HVSA_0_45.wav,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427360,2475360,0,0,1,0,0,0,0,0,2,1,0,0
569,569,3730,HVSA,0,clips/HVSA/0/HVSA_0_46.wav,46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2558880,2606880,0,0,0,3,0,0,0,1,0,1,0,0
570,570,3731,HVSA,0,clips/HVSA/0/HVSA_0_47.wav,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2583840,2631840,0,0,1,0,0,0,0,1,2,0,0,0
571,571,3732,HVSA,0,clips/HVSA/0/HVSA_0_48.wav,48,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2659040,2707040,0,0,1,1,1,0,0,0,1,1,0,0
572,572,3733,HVSA,0,clips/HVSA/0/HVSA_0_49.wav,49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2689600,2737600,0,0,0,2,0,0,1,0,1,0,0,0
573,573,3734,HVSA,0,clips/HVSA/0/HVSA_0_50.wav,50,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2727680,2775680,0,0,2,2,0,0,1,0,0,2,0,0
574,574,3735,HVSA,0,clips/HVSA/0/HVSA_0_51.wav,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2755840,2803840,0,0,0,1,1,0,0,0,1,1,0,0
575,575,3736,HVSA,0,clips/HVSA/0/HVSA_0_52.wav,52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2811840,2859840,0,0,0,0,1,0,0,0,2,2,0,0
576,576,3737,HVSA,0,clips/HVSA/0/HVSA_0_53.wav,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839200,2887200,0,0,3,0,0,0,0,0,0,1,0,0
577,577,3739,HVSA,0,clips/HVSA/0/HVSA_0_55.wav,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2918880,2966880,0,0,1,2,1,0,0,2,0,0,0,0
578,578,3740,HVSA,0,clips/HVSA/0/HVSA_0_56.wav,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2975360,3023360,0,0,0,0,0,0,1,3,3,2,0,0
579,579,3741,HVSA,0,clips/HVSA/0/HVSA_0_57.wav,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3011840,3059840,0,0,0,0,0,0,0,3,3,0,0,0
580,580,3742,HVSA,0,clips/HVSA/0/HVSA_0_58.wav,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3055680,3103680,0,0,0,0,0,0,1,0,3,3,0,0
581,581,3743,HVSA,0,clips/HVSA/0/HVSA_0_59.wav,59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3080640,3128640,0,0,0,1,0,0,0,0,2,0,0,0
582,582,3744,HVSA,0,clips/HVSA/0/HVSA_0_60.wav,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3141760,3189760,0,0,1,0,0,0,0,3,2,1,0,0
583,583,3745,HVSA,0,clips/HVSA/0/HVSA_0_61.wav,61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,370400,418400,0,0,1,1,0,0,0,3,1,1,0,0
584,584,3746,HVSA,0,clips/HVSA/0/HVSA_0_62.wav,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,395360,443360,0,0,0,0,1,2,0,3,1,0,0,0
585,585,3747,HVSA,0,clips/HVSA/0/HVSA_0_63.wav,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3213600,3261600,0,0,0,0,0,0,0,1,3,1,0,0
586,586,3748,HVSA,0,clips/HVSA/0/HVSA_0_64.wav,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240960,3288960,0,0,2,0,0,0,0,0,1,0,0,0
587,587,3749,HVSA,0,clips/HVSA/0/HVSA_0_65.wav,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3345760,3393760,0,0,1,0,0,0,0,2,2,1,0,0
588,588,3750,HVSA,0,clips/HVSA/0/HVSA_0_66.wav,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3372000,3420000,0,0,2,2,0,0,0,2,0,0,0,0
589,589,3751,HVSA,0,clips/HVSA/0/HVSA_0_67.wav,67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3394560,3442560,0,0,0,3,0,0,1,3,0,1,0,0
590,590,3752,HVSA,0,clips/HVSA/0/HVSA_0_68.wav,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3439520,3487520,0,0,1,0,0,0,0,3,2,0,0,0
591,591,3753,HVSA,0,clips/HVSA/0/HVSA_0_69.wav,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3475200,3523200,0,0,0,0,0,0,0,0,3,0,0,0
592,592,3754,HVSA,0,clips/HVSA/0/HVSA_0_70.wav,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3511520,3559520,0,0,2,0,0,0,0,3,1,1,0,0
593,593,3755,HVSA,0,clips/HVSA/0/HVSA_0_71.wav,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3536960,3584960,0,0,0,1,3,0,0,0,0,0,0,0
594,594,3756,HVSA,0,clips/HVSA/0/HVSA_0_72.wav,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3577440,3625440,0,0,0,0,0,0,0,3,3,1,0,0
595,595,3757,HVSA,0,clips/HVSA/0/HVSA_0_73.wav,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3619200,3667200,0,0,0,0,0,3,0,0,0,0,0,1
596,596,3758,HVSA,0,clips/HVSA/0/HVSA_0_74.wav,74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3677920,3725920,0,0,0,2,2,0,0,0,0,0,0,0
597,597,3759,HVSA,0,clips/HVSA/0/HVSA_0_75.wav,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3703840,3751840,0,0,0,0,2,0,1,3,1,2,0,0
598,598,3760,HVSA,0,clips/HVSA/0/HVSA_0_76.wav,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3727520,3775520,0,0,1,0,0,0,0,3,2,0,0,0
599,599,3761,HVSA,0,clips/HVSA/0/HVSA_0_77.wav,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,445120,493120,0,0,0,1,0,0,0,2,2,2,0,0
600,600,3762,HVSA,0,clips/HVSA/0/HVSA_0_78.wav,78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760480,3808480,0,0,2,1,0,0,1,0,0,0,0,0
601,601,3763,HVSA,0,clips/HVSA/0/HVSA_0_79.wav,79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3849760,3897760,0,0,0,2,1,0,0,0,0,0,0,0
602,602,3764,HVSA,0,clips/HVSA/0/HVSA_0_80.wav,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3902080,3950080,0,0,1,3,0,0,0,0,0,1,0,0
603,603,3765,HVSA,0,clips/HVSA/0/HVSA_0_81.wav,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3929280,3977280,0,1,0,0,1,0,0,0,2,0,0,0
604,604,3766,HVSA,0,clips/HVSA/0/HVSA_0_82.wav,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3977600,4025600,0,0,0,2,0,0,0,1,1,1,0,0
605,605,3767,HVSA,0,clips/HVSA/0/HVSA_0_83.wav,83,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4021760,4069760,0,0,3,2,0,0,0,0,0,0,0,0
606,606,3768,HVSA,0,clips/HVSA/0/HVSA_0_84.wav,84,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4047840,4095840,0,0,0,2,0,0,0,0,1,0,0,0
607,607,3769,HVSA,0,clips/HVSA/0/HVSA_0_85.wav,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4083840,4131840,0,0,1,1,2,0,0,0,0,1,0,0
608,608,3770,HVSA,0,clips/HVSA/0/HVSA_0_86.wav,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4110240,4158240,0,0,1,1,0,0,1,0,2,2,0,0
609,609,3771,HVSA,0,clips/HVSA/0/HVSA_0_87.wav,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4168160,4216160,0,0,1,0,0,0,0,3,2,0,0,0
610,610,3772,HVSA,0,clips/HVSA/0/HVSA_0_88.wav,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4197920,4245920,0,0,1,0,0,0,1,1,2,1,0,0
611,611,3773,HVSA,0,clips/HVSA/0/HVSA_0_89.wav,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4256320,4304320,0,0,0,0,0,0,0,0,3,1,0,0
612,612,3774,HVSA,0,clips/HVSA/0/HVSA_0_90.wav,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471840,519840,0,0,3,1,1,0,0,0,0,0,0,0
613,613,3775,HVSA,0,clips/HVSA/0/HVSA_0_91.wav,91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4299680,4347680,0,0,0,1,1,1,0,1,0,0,0,0
614,614,3776,HVSA,0,clips/HVSA/0/HVSA_0_92.wav,92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4329120,4377120,0,0,0,0,0,0,0,0,3,1,0,0
615,615,3777,HVSA,0,clips/HVSA/0/HVSA_0_93.wav,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420800,4468800,0,0,2,1,0,0,0,0,1,1,0,0
616,616,3778,HVSA,0,clips/HVSA/0/HVSA_0_94.wav,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4462400,4510400,0,0,0,0,0,0,1,0,3,1,0,0
617,617,3779,HVSA,0,clips/HVSA/0/HVSA_0_95.wav,95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4483200,4531200,0,0,1,1,2,0,2,0,0,0,0,0
618,618,3780,HVSA,0,clips/HVSA/0/HVSA_0_96.wav,96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4512160,4560160,0,0,0,1,0,0,0,1,2,1,0,0
619,619,3781,HVSA,0,clips/HVSA/0/HVSA_0_97.wav,97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4534560,4582560,0,1,0,2,1,0,2,0,0,0,0,0
620,620,3782,HVSA,0,clips/HVSA/0/HVSA_0_98.wav,98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4555360,4603360,0,0,1,0,0,0,1,0,2,2,0,0
621,621,3783,HVSA,0,clips/HVSA/0/HVSA_0_99.wav,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4583040,4631040,0,0,2,0,0,0,0,3,1,0,0,0
622,622,3784,HVSA,0,clips/HVSA/0/HVSA_0_100.wav,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4621760,4669760,0,0,1,0,1,1,0,2,0,0,0,0
623,623,3785,HVSA,0,clips/HVSA/0/HVSA_0_101.wav,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4652000,4700000,0,0,0,0,0,0,1,0,3,0,0,0
624,624,3786,HVSA,0,clips/HVSA/0/HVSA_0_102.wav,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4747200,4795200,0,0,0,0,0,0,0,3,3,1,0,0
625,625,3787,HVSA,0,clips/HVSA/0/HVSA_0_103.wav,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4771680,4819680,0,0,0,2,0,0,0,3,1,0,0,0
626,626,3788,HVSA,0,clips/HVSA/0/HVSA_0_104.wav,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522080,570080,0,0,0,2,0,0,0,3,1,2,0,0
627,627,3789,HVSA,0,clips/HVSA/0/HVSA_0_105.wav,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4813760,4861760,0,0,2,0,0,0,0,0,1,0,0,0
628,628,3790,HVSA,0,clips/HVSA/0/HVSA_0_106.wav,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4841120,4889120,0,0,0,0,1,0,0,3,2,1,0,0
629,629,3791,HVSA,0,clips/HVSA/0/HVSA_0_107.wav,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4898880,4946880,1,0,0,0,0,1,0,3,2,0,0,0
630,630,3792,HVSA,0,clips/HVSA/0/HVSA_0_108.wav,108,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5083200,5131200,0,0,1,1,1,0,0,0,1,0,0,0
631,631,3793,HVSA,0,clips/HVSA/0/HVSA_0_109.wav,109,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5118080,5166080,0,0,0,2,0,0,2,0,1,0,0,0
632,632,3794,HVSA,0,clips/HVSA/0/HVSA_0_110.wav,110,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5169760,5217760,0,0,0,0,0,2,0,3,1,1,0,0
633,633,3795,HVSA,0,clips/HVSA/0/HVSA_0_111.wav,111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200800,5248800,0,0,0,0,3,0,0,0,0,0,0,0
634,634,3796,HVSA,0,clips/HVSA/0/HVSA_0_112.wav,112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5428960,5476960,0,0,0,2,0,0,0,3,1,0,0,0
635,635,3797,HVSA,0,clips/HVSA/0/HVSA_0_113.wav,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5465440,5513440,0,0,0,1,0,0,0,2,2,0,0,0
636,636,3798,HVSA,0,clips/HVSA/0/HVSA_0_114.wav,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5636160,5684160,1,0,1,1,0,0,0,0,1,0,0,0
637,637,3799,HVSA,0,clips/HVSA/0/HVSA_0_115.wav,115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5662880,5710880,0,0,1,1,1,0,1,3,1,1,0,0
638,638,3800,HVSA,0,clips/HVSA/0/HVSA_0_116.wav,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5714880,5762880,0,0,0,1,0,1,0,3,1,2,0,0
639,639,3801,HVSA,0,clips/HVSA/0/HVSA_0_117.wav,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5741440,5789440,0,0,0,2,1,0,0,0,1,1,0,0
640,640,3802,HVSA,0,clips/HVSA/0/HVSA_0_118.wav,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5876960,5924960,0,0,0,0,0,0,0,3,3,1,0,0
641,641,3803,HVSA,0,clips/HVSA/0/HVSA_0_119.wav,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5904800,5952800,0,0,0,2,0,0,1,2,1,0,0,0
642,642,3804,HVSA,0,clips/HVSA/0/HVSA_0_120.wav,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5995680,6043680,0,0,0,0,0,0,0,0,3,1,0,0
643,643,3805,HVSA,0,clips/HVSA/0/HVSA_0_121.wav,121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6034880,6082880,0,0,0,0,1,3,0,0,0,0,0,0
644,644,3806,HVSA,0,clips/HVSA/0/HVSA_0_122.wav,122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6104320,6152320,0,0,1,0,0,0,0,0,2,2,0,0
645,645,3807,HVSA,0,clips/HVSA/0/HVSA_0_123.wav,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575840,623840,0,0,0,0,0,0,0,1,3,0,0,0
646,646,3808,HVSA,0,clips/HVSA/0/HVSA_0_124.wav,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6148480,6196480,0,0,0,0,1,0,0,0,2,0,0,0
647,647,3809,HVSA,0,clips/HVSA/0/HVSA_0_125.wav,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6184960,6232960,0,0,0,0,0,0,0,0,3,2,0,0
648,648,3810,HVSA,0,clips/HVSA/0/HVSA_0_126.wav,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6234400,6282400,0,0,1,0,0,0,0,3,2,1,0,0
649,649,3811,HVSA,0,clips/HVSA/0/HVSA_0_127.wav,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280960,6328960,0,0,0,1,0,0,0,0,2,1,0,0
650,650,3812,HVSA,0,clips/HVSA/0/HVSA_0_128.wav,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6305120,6353120,0,0,1,1,0,0,1,2,1,0,0,0
651,651,3813,HVSA,0,clips/HVSA/0/HVSA_0_129.wav,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6315040,6363040,0,0,1,0,0,1,0,3,1,0,0,0
652,652,3814,HVSA,0,clips/HVSA/0/HVSA_0_130.wav,130,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6382240,6430240,0,0,0,1,0,0,0,0,2,1,0,0
653,653,3815,HVSA,0,clips/HVSA/0/HVSA_0_131.wav,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6406560,6454560,0,0,0,0,0,0,0,0,3,2,0,0
654,654,3816,HVSA,0,clips/HVSA/0/HVSA_0_132.wav,132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6466880,6514880,0,0,0,0,1,0,0,0,2,1,0,0
655,655,3817,HVSA,0,clips/HVSA/0/HVSA_0_133.wav,133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6494400,6542400,0,0,0,3,1,0,1,0,0,0,0,0
656,656,3818,HVSA,0,clips/HVSA/0/HVSA_0_134.wav,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6534720,6582720,0,0,0,1,0,0,0,3,2,1,0,0
657,657,3819,HVSA,0,clips/HVSA/0/HVSA_0_135.wav,135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6587520,6635520,0,0,0,1,0,0,1,0,2,0,0,0
658,658,3820,HVSA,0,clips/HVSA/0/HVSA_0_136.wav,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,614880,662880,0,0,2,1,0,0,0,3,1,2,0,0
659,659,3821,HVSA,1,clips/HVSA/1/HVSA_1_0.wav,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,640,48640,0,0,0,2,0,0,0,2,1,0,0,0
660,660,3822,HVSA,1,clips/HVSA/1/HVSA_1_1.wav,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10456160,10504160,0,0,0,0,0,1,0,3,2,2,0,0
